Harrison County, Iowa $ 165,085 $ 926 $ 635
Costilla County, Colorado $ 165,077 $ 926 $ 667
Red Willow County, Nebraska $ 165,050 $ 926 $ 564
Schoolcraft County, Michigan $ 164,978 $ 926 $ 609
Defiance County, Ohio $ 164,949 $ 926 $ 639
Warren County, Mississippi $ 164,920 $ 926 $ 652
Martin County, Minnesota $ 164,896 $ 925 $ 647
Delaware County, Oklahoma $ 164,744 $ 925 $ 634
Garfield County, Oklahoma $ 164,744 $ 925 $ 608
Hamilton County, Texas $ 164,743 $ 925 $ 660
Lamar County, Texas $ 164,743 $ 925 $ 579
Putnam County, Florida $ 164,724 $ 924 $ 941
Henderson County, Tennessee $ 164,700 $ 924 $ 619
Wexford County, Michigan $ 164,579 $ 924 $ 615
Randolph County, Alabama $ 164,533 $ 923 $ 610
Prairie County, Montana $ 164,434 $ 923 $ 584
Steuben County, New York $ 164,368 $ 922 $ 603
Trimble County, Kentucky $ 164,352 $ 922 $ 657
White County, Indiana $ 164,232 $ 922 $ 616
Chippewa County, Michigan $ 164,179 $ 921 $ 648
Iron County, Wisconsin $ 164,129 $ 921 $ 671
Early County, Georgia $ 164,093 $ 921 $ 661
Preston County, West Virginia $ 164,006 $ 920 $ 594
Oswego County, New York $ 163,983 $ 920 $ 613
Scott County, Missouri $ 163,919 $ 920 $ 603
Owen County, Kentucky $ 163,893 $ 920 $ 604
Marshall County, Mississippi $ 163,745 $ 919 $ 661
Graham County, North Carolina $ 163,712 $ 919 $ 649
Crockett County, Texas $ 163,529 $ 918 $ 546
Howard County, Texas $ 163,529 $ 918 $ 553
Washington County, Maine $ 163,513 $ 918 $ 643
Bryan County, Oklahoma $ 163,465 $ 917 $ 612
San Saba County, Texas $ 163,394 $ 917 $ 638
Marion County, Ohio $ 163,317 $ 917 $ 762
Sheridan County, Montana $ 163,298 $ 916 $ 663
Russell County, Alabama $ 163,285 $ 916 $ 629
Lincoln County, Oklahoma $ 163,282 $ 916 $ 602
Lewis County, Tennessee $ 163,268 $ 916 $ 562
Wayne County, Tennessee $ 163,268 $ 916 $ 622
Price County, Wisconsin $ 163,218 $ 916 $ 618
Ozark County, Missouri $ 163,116 $ 915 $ 581
Northwest Arctic Borough, Alaska $ 162,995 $ 915 $ 611
Washington County, Indiana $ 162,988 $ 915 $ 609
Washington County, Oklahoma $ 162,953 $ 914 $ 644
Panola County, Texas $ 162,854 $ 914 $ 625
Lawrence County, Missouri $ 162,848 $ 914 $ 614
Gilliam County, Oregon $ 162,709 $ 913 $ 630
Laclede County, Missouri $ 162,580 $ 912 $ 621
Jackson County, West Virginia $ 162,553 $ 912 $ 600
Cherokee County, Texas $ 162,449 $ 912 $ 596
Delta County, Michigan $ 162,448 $ 912 $ 615
Marinette County, Wisconsin $ 162,437 $ 912 $ 648
DeSoto County, Florida $ 162,416 $ 911 $ 579
Calhoun County, Texas $ 162,371 $ 911 $ 599
Gibson County, Tennessee $ 162,265 $ 911 $ 619
Robertson County, Texas $ 162,242 $ 910 $ 619
Clay County, Alabama $ 162,149 $ 910 $ 593
Grant County, West Virginia $ 162,081 $ 910 $ 671
Osage County, Kansas $ 162,063 $ 909 $ 641
Clinton County, Indiana $ 162,053 $ 909 $ 614
Tucker County, West Virginia $ 161,963 $ 909 $ 603
Marion County, Kentucky $ 161,912 $ 909 $ 586
Howell County, Missouri $ 161,776 $ 908 $ 610
Livingston County, Missouri $ 161,776 $ 908 $ 595
Sumter County, Georgia $ 161,741 $ 908 $ 668
Branch County, Michigan $ 161,649 $ 907 $ 630
Anderson County, Texas $ 161,505 $ 906 $ 587
Renville County, North Dakota $ 161,480 $ 906 $ 595
Richland County, North Dakota $ 161,252 $ 905 $ 618
Heard County, Georgia $ 161,227 $ 905 $ 635
Williamson County, Illinois $ 161,171 $ 904 $ 546
Langlade County, Wisconsin $ 161,136 $ 904 $ 586
Vermilion Parish, Louisiana $ 161,016 $ 904 $ 603
Charlotte County, Virginia $ 160,903 $ 903 $ 625
Randolph County, Missouri $ 160,705 $ 902 $ 578
Crawford County, Pennsylvania $ 160,545 $ 901 $ 637
Union County, Indiana $ 160,514 $ 901 $ 662
Clark County, South Dakota $ 160,388 $ 900 $ 562
Adams County, Illinois $ 160,336 $ 900 $ 632
Doddridge County, West Virginia $ 160,312 $ 900 $ 592
Clinton County, Iowa $ 160,294 $ 900 $ 593
Bennett County, South Dakota $ 160,250 $ 899 $ 518
Stone County, Arkansas $ 160,208 $ 899 $ 695
Vance County, North Carolina $ 160,171 $ 899 $ 566
Rush County, Indiana $ 160,001 $ 898 $ 598
Grant County, Arkansas $ 159,981 $ 898 $ 616
Pendleton County, West Virginia $ 159,958 $ 898 $ 619
Grayson County, Kentucky $ 159,799 $ 897 $ 613
Marshall County, Minnesota $ 159,679 $ 896 $ 619
De Baca County, New Mexico $ 159,678 $ 896 $ 640
Lawrence County, Indiana $ 159,617 $ 896 $ 652
Houston County, Texas $ 159,346 $ 894 $ 574
Newberry County, South Carolina $ 159,318 $ 894 $ 631
Upson County, Georgia $ 159,250 $ 894 $ 563
Buena Vista city, Virginia $ 159,094 $ 893 $ 649
McNairy County, Tennessee $ 158,971 $ 892 $ 576
Madison County, Missouri $ 158,964 $ 892 $ 639
Clark County, Arkansas $ 158,891 $ 892 $ 594
Saginaw County, Michigan $ 158,869 $ 892 $ 636
Texas County, Oklahoma $ 158,860 $ 892 $ 604
Butler County, Iowa $ 158,801 $ 891 $ 593
Guernsey County, Ohio $ 158,798 $ 891 $ 628
Clarion County, Pennsylvania $ 158,684 $ 891 $ 618
Gladwin County, Michigan $ 158,587 $ 890 $ 591
Live Oak County, Texas $ 158,537 $ 890 $ 567
McDuffie County, Georgia $ 158,502 $ 889 $ 614
Peoria County, Illinois $ 158,463 $ 889 $ 614
Highland County, Ohio $ 158,421 $ 889 $ 631
Torrance County, New Mexico $ 158,416 $ 889 $ 615
Fentress County, Tennessee $ 158,398 $ 889 $ 609
Henry County, Tennessee $ 158,398 $ 889 $ 596
Broome County, New York $ 158,319 $ 888 $ 626
Red Lake County, Minnesota $ 158,280 $ 888 $ 629
Yellow Medicine County, Minnesota $ 158,280 $ 888 $ 603
Baca County, Colorado $ 158,232 $ 888 $ 534
Edmunds County, South Dakota $ 158,178 $ 888 $ 573
Madison County, Texas $ 158,132 $ 887 $ 605
Gonzales County, Texas $ 157,997 $ 887 $ 607
Roberts County, South Dakota $ 157,902 $ 886 $ 554
Franklin County, New York $ 157,857 $ 886 $ 574
Noble County, Oklahoma $ 157,709 $ 885 $ 594
Roscommon County, Michigan $ 157,655 $ 885 $ 593
Carter County, Oklahoma $ 157,581 $ 884 $ 600
Polk County, Nebraska $ 157,456 $ 884 $ 584
Jefferson Davis Parish, Louisiana $ 157,451 $ 884 $ 524
Jackson County, Minnesota $ 157,389 $ 883 $ 626
Wright County, Missouri $ 157,223 $ 882 $ 581
Henry County, Iowa $ 157,185 $ 882 $ 585
Ashland County, Wisconsin $ 157,101 $ 882 $ 595
Buena Vista County, Iowa $ 157,060 $ 881 $ 594
Limestone County, Texas $ 156,917 $ 881 $ 616
Fayette County, Ohio $ 156,915 $ 881 $ 604
Petersburg city, Virginia $ 156,888 $ 880 $ 577
Vigo County, Indiana $ 156,759 $ 880 $ 551
Butler County, Missouri $ 156,687 $ 879 $ 620
Sedgwick County, Colorado $ 156,622 $ 879 $ 601
Clay County, Texas $ 156,579 $ 879 $ 591
Love County, Oklahoma $ 156,558 $ 879 $ 602
Sandusky County, Ohio $ 156,538 $ 878 $ 606
Lanier County, Georgia $ 156,505 $ 878 $ 611
Cherry County, Nebraska $ 156,443 $ 878 $ 620
Woods County, Oklahoma $ 156,430 $ 878 $ 583
Johnson County, Kentucky $ 156,365 $ 878 $ 601
Union County, New Mexico $ 156,319 $ 877 $ 462
Warren County, Indiana $ 156,283 $ 877 $ 621
Navarro County, Texas $ 156,243 $ 877 $ 586
Kanawha County, West Virginia $ 156,174 $ 876 $ 583
Todd County, Kentucky $ 156,101 $ 876 $ 584
Ransom County, North Dakota $ 156,029 $ 876 $ 648
Haywood County, Tennessee $ 155,821 $ 874 $ 591
Clarke County, Iowa $ 155,817 $ 874 $ 570
Dawson County, Nebraska $ 155,810 $ 874 $ 565
Meriwether County, Georgia $ 155,677 $ 874 $ 624
Moore County, Texas $ 155,568 $ 873 $ 604
Halifax County, Virginia $ 155,475 $ 873 $ 612
Rusk County, Wisconsin $ 155,409 $ 872 $ 578
Crawford County, Michigan $ 155,391 $ 872 $ 596
Henry County, Alabama $ 155,321 $ 872 $ 591
St. Landry Parish, Louisiana $ 155,313 $ 872 $ 665
Jackson County, Texas $ 155,298 $ 872 $ 588
Chippewa County, Minnesota $ 155,099 $ 870 $ 604
Upshur County, West Virginia $ 155,004 $ 870 $ 564
Scott County, Virginia $ 155,001 $ 870 $ 578
McDonald County, Missouri $ 154,951 $ 870 $ 572
Mitchell County, Iowa $ 154,946 $ 870 $ 594
Trumbull County, Ohio $ 154,836 $ 869 $ 609
Davis County, Iowa $ 154,822 $ 869 $ 582
Golden Valley County, Montana $ 154,778 $ 869 $ 622
Clarendon County, South Carolina $ 154,644 $ 868 $ 560
Hill County, Texas $ 154,624 $ 868 $ 599
Wayne County, Indiana $ 154,488 $ 867 $ 571
Cleburne County, Alabama $ 154,333 $ 866 $ 606
Menominee County, Michigan $ 154,326 $ 866 $ 600
Laurel County, Kentucky $ 154,252 $ 866 $ 604
Fulton County, Indiana $ 154,232 $ 866 $ 564
Sabine County, Texas $ 154,219 $ 865 $ 533
Pierce County, North Dakota $ 154,212 $ 865 $ 616
Acadia Parish, Louisiana $ 154,005 $ 864 $ 616
Potter County, South Dakota $ 153,895 $ 864 $ 549
Conway County, Arkansas $ 153,884 $ 864 $ 581
Montgomery County, Arkansas $ 153,884 $ 864 $ 571
Muskogee County, Oklahoma $ 153,872 $ 864 $ 569
Brown County, Texas $ 153,814 $ 863 $ 585
Dickey County, North Dakota $ 153,758 $ 863 $ 603
Val Verde County, Texas $ 153,679 $ 862 $ 563
Greene County, Pennsylvania $ 153,598 $ 862 $ 613
Pocahontas County, West Virginia $ 153,588 $ 862 $ 569
Armstrong County, Pennsylvania $ 153,547 $ 862 $ 643
Patrick County, Virginia $ 153,536 $ 862 $ 639
Houghton County, Michigan $ 153,527 $ 862 $ 606
Atascosa County, Texas $ 153,471 $ 861 $ 569
McCormick County, South Carolina $ 153,309 $ 860 $ 610
Bland County, Virginia $ 153,278 $ 860 $ 649
Van Buren County, Tennessee $ 153,243 $ 860 $ 559
Evans County, Georgia $ 153,162 $ 860 $ 535
Graves County, Kentucky $ 153,063 $ 859 $ 566
O'Brien County, Iowa $ 152,832 $ 858 $ 574
Greensville County, Virginia $ 152,632 $ 857 $ 625
Pecos County, Texas $ 152,600 $ 856 $ 566
Pittsburg County, Oklahoma $ 152,465 $ 856 $ 557
Redwood County, Minnesota $ 152,300 $ 855 $ 587
Lee County, Illinois $ 152,230 $ 854 $ 593
Greenbrier County, West Virginia $ 152,055 $ 853 $ 585
Starke County, Indiana $ 152,053 $ 853 $ 574
Sherman County, Kansas $ 152,036 $ 853 $ 536
Huron County, Michigan $ 151,929 $ 853 $ 581
Perry County, Indiana $ 151,924 $ 853 $ 592
Carroll County, Virginia $ 151,727 $ 851 $ 581
Wibaux County, Montana $ 151,654 $ 851 $ 622
Cook County, Georgia $ 151,640 $ 851 $ 511
Perkins County, Nebraska $ 151,633 $ 851 $ 588
Presque Isle County, Michigan $ 151,530 $ 850 $ 592
Laurens County, Georgia $ 151,502 $ 850 $ 545
Lincoln County, Kentucky $ 151,346 $ 849 $ 551
Alleghany County, Virginia $ 151,339 $ 849 $ 626
Chilton County, Alabama $ 151,298 $ 849 $ 534
Jackson County, Alabama $ 151,286 $ 849 $ 551
Gallia County, Ohio $ 151,266 $ 849 $ 605
Indiana County, Pennsylvania $ 151,240 $ 849 $ 642
Rock Island County, Illinois $ 151,199 $ 849 $ 672
Jackson County, Florida $ 151,165 $ 848 $ 566
St. Clair County, Missouri $ 151,063 $ 848 $ 506
Stephens County, Oklahoma $ 151,058 $ 848 $ 586
Karnes County, Texas $ 150,981 $ 847 $ 585
Daviess County, Missouri $ 150,929 $ 847 $ 610
Saline County, Missouri $ 150,929 $ 847 $ 610
Meade County, Kansas $ 150,928 $ 847 $ 508
Wabash County, Indiana $ 150,899 $ 847 $ 566
Callahan County, Texas $ 150,830 $ 846 $ 518
Montgomery County, New York $ 150,815 $ 846 $ 575
Decatur County, Tennessee $ 150,808 $ 846 $ 558
Calhoun County, South Carolina $ 150,775 $ 846 $ 548
Dickinson County, Michigan $ 150,731 $ 846 $ 582
Lunenburg County, Virginia $ 150,693 $ 846 $ 640
Otero County, New Mexico $ 150,680 $ 846 $ 738
Perry County, Arkansas $ 150,631 $ 845 $ 578
Clarke County, Alabama $ 150,623 $ 845 $ 545
Sargent County, North Dakota $ 150,578 $ 845 $ 516
Scotland County, Missouri $ 150,527 $ 845 $ 534
Montmorency County, Michigan $ 150,464 $ 844 $ 604
Arkansas County, Arkansas $ 150,459 $ 844 $ 504
Grundy County, Tennessee $ 150,378 $ 844 $ 515
Colfax County, New Mexico $ 150,320 $ 844 $ 536
Cherokee County, Iowa $ 150,221 $ 843 $ 579
Scott County, Indiana $ 150,129 $ 843 $ 557
Bladen County, North Carolina $ 150,116 $ 842 $ 538
Fayette County, Pennsylvania $ 150,052 $ 842 $ 550
De Soto Parish, Louisiana $ 150,016 $ 842 $ 555
Henry County, Illinois $ 150,004 $ 842 $ 581
Texas County, Missouri $ 149,991 $ 842 $ 599
Grant County, New Mexico $ 149,960 $ 842 $ 626
Walker County, Alabama $ 149,880 $ 841 $ 560
Harlan County, Nebraska $ 149,861 $ 841 $ 566
Newton County, Indiana $ 149,826 $ 841 $ 567
Schuylkill County, Pennsylvania $ 149,751 $ 840 $ 519
Tuscola County, Michigan $ 149,665 $ 840 $ 576
Dale County, Alabama $ 149,564 $ 839 $ 581
Morgan County, Tennessee $ 149,376 $ 838 $ 559
Perry County, Tennessee $ 149,376 $ 838 $ 536
Sanborn County, South Dakota $ 149,337 $ 838 $ 553
Coffee County, Georgia $ 149,288 $ 838 $ 582
Vernon Parish, Louisiana $ 149,252 $ 838 $ 595
Raleigh County, West Virginia $ 149,105 $ 837 $ 565
Jennings County, Indiana $ 149,104 $ 837 $ 573
Hopkins County, Kentucky $ 149,101 $ 837 $ 556
Sheridan County, Kansas $ 149,081 $ 837 $ 594
Cottonwood County, Minnesota $ 148,992 $ 836 $ 547
Des Moines County, Iowa $ 148,977 $ 836 $ 551
Clay County, Nebraska $ 148,975 $ 836 $ 509
Vernon County, Missouri $ 148,920 $ 836 $ 544
Russell County, Kentucky $ 148,837 $ 835 $ 514
Tripp County, South Dakota $ 148,784 $ 835 $ 522
Brunswick County, Virginia $ 148,754 $ 835 $ 587
Calhoun County, Florida $ 148,713 $ 835 $ 509
Pike County, Ohio $ 148,630 $ 834 $ 613
Lincoln County, Minnesota $ 148,610 $ 834 $ 551
Jefferson County, Iowa $ 148,604 $ 834 $ 595
Coffey County, Kansas $ 148,589 $ 834 $ 620
Jones County, North Carolina $ 148,558 $ 834 $ 503
Seneca County, New York $ 148,556 $ 834 $ 558
Lipscomb County, Texas $ 148,552 $ 834 $ 570
Adams County, Ohio $ 148,504 $ 833 $ 588
McLean County, Kentucky $ 148,454 $ 833 $ 562
Caldwell County, Missouri $ 148,449 $ 833 $ 573
Saluda County, South Carolina $ 148,405 $ 833 $ 578
Crockett County, Tennessee $ 148,373 $ 833 $ 565
Ohio County, West Virginia $ 148,278 $ 832 $ 618
Covington County, Alabama $ 148,239 $ 832 $ 509
Tallapoosa County, Alabama $ 148,239 $ 832 $ 553
Grayson County, Virginia $ 148,237 $ 832 $ 567
Mifflin County, Pennsylvania $ 148,139 $ 831 $ 578
Miller County, Arkansas $ 148,118 $ 831 $ 577
Marshall County, Oklahoma $ 148,116 $ 831 $ 551
Valley County, Nebraska $ 148,089 $ 831 $ 549
Alpena County, Michigan $ 148,068 $ 831 $ 559
Tunica County, Mississippi $ 147,878 $ 830 $ 544
Liberty County, Florida $ 147,847 $ 830 $ 468
Washington County, Alabama $ 147,841 $ 830 $ 450
Marion County, West Virginia $ 147,808 $ 829 $ 584
McIntosh County, Oklahoma $ 147,732 $ 829 $ 592
Kearny County, Kansas $ 147,727 $ 829 $ 455
Lafayette County, Florida $ 147,703 $ 829 $ 562
Chester County, South Carolina $ 147,700 $ 829 $ 525
Yell County, Arkansas $ 147,692 $ 829 $ 564
Saline County, Nebraska $ 147,583 $ 828 $ 600
Mahaska County, Iowa $ 147,485 $ 828 $ 558
Lyon County, Kansas $ 147,481 $ 828 $ 567
Bleckley County, Georgia $ 147,351 $ 827 $ 558
Ochiltree County, Texas $ 147,338 $ 827 $ 557
Sierra County, New Mexico $ 147,321 $ 827 $ 592
Washington County, Illinois $ 147,223 $ 826 $ 568
Koochiching County, Minnesota $ 147,210 $ 826 $ 591
DeKalb County, Alabama $ 147,179 $ 826 $ 528
Aurora County, South Dakota $ 147,126 $ 826 $ 448
Columbiana County, Ohio $ 147,123 $ 826 $ 568
Bay County, Michigan $ 147,063 $ 825 $ 721
Dade County, Missouri $ 147,045 $ 825 $ 542
Roosevelt County, Montana $ 146,968 $ 825 $ 600
Obion County, Tennessee $ 146,941 $ 825 $ 551
Tyler County, Texas $ 146,933 $ 825 $ 486
La Paz County, Arizona $ 146,881 $ 824 $ 494
Maverick County, Texas $ 146,798 $ 824 $ 539
Miller County, Georgia $ 146,798 $ 824 $ 544
Dent County, Missouri $ 146,777 $ 824 $ 558
Pulaski County, Indiana $ 146,668 $ 823 $ 589
Bond County, Illinois $ 146,664 $ 823 $ 582
Chemung County, New York $ 146,581 $ 823 $ 576
Mahnomen County, Minnesota $ 146,574 $ 823 $ 570
Tama County, Iowa $ 146,490 $ 822 $ 565
Scott County, Tennessee $ 146,368 $ 821 $ 555
Greenup County, Kentucky $ 146,347 $ 821 $ 557
Custer County, Nebraska $ 146,317 $ 821 $ 580
Sioux County, Nebraska $ 146,317 $ 821 $ 540
Union County, Mississippi $ 146,296 $ 821 $ 553
Mineral County, Nevada $ 146,288 $ 821 $ 552
Louisa County, Iowa $ 146,242 $ 821 $ 533
Casey County, Kentucky $ 146,196 $ 820 $ 507
Whitley County, Kentucky $ 146,196 $ 820 $ 541
Renville County, Minnesota $ 146,192 $ 820 $ 575
Fremont County, Iowa $ 146,117 $ 820 $ 559
Adair County, Kentucky $ 146,064 $ 820 $ 547
Logan County, Kentucky $ 145,932 $ 819 $ 565
Stoddard County, Missouri $ 145,840 $ 818 $ 551
Geneva County, Alabama $ 145,835 $ 818 $ 539
Hardee County, Florida $ 145,828 $ 818 $ 526
Johnson County, Illinois $ 145,793 $ 818 $ 569
Dickinson County, Kansas $ 145,757 $ 818 $ 581
Swift County, Minnesota $ 145,683 $ 818 $ 578
Prowers County, Colorado $ 145,482 $ 816 $ 588
Monroe County, West Virginia $ 145,449 $ 816 $ 549
Osceola County, Michigan $ 145,405 $ 816 $ 548
Huntington County, Indiana $ 145,258 $ 815 $ 564
Harrison County, West Virginia $ 145,213 $ 815 $ 615
Lake and Peninsula Borough, Alaska $ 145,162 $ 815 $ 585
Potter County, Pennsylvania $ 145,161 $ 815 $ 553
Pulaski County, Georgia $ 145,138 $ 814 $ 599
Monroe County, Ohio $ 144,989 $ 814 $ 560
Douglas County, South Dakota $ 144,916 $ 813 $ 436
Columbus County, North Carolina $ 144,876 $ 813 $ 517
Sampson County, North Carolina $ 144,876 $ 813 $ 532
Fairfield County, South Carolina $ 144,849 $ 813 $ 561
Anderson County, Kansas $ 144,773 $ 812 $ 500
Chariton County, Missouri $ 144,634 $ 812 $ 536
Jerauld County, South Dakota $ 144,363 $ 810 $ 384
Irion County, Texas $ 144,321 $ 810 $ 629
Garfield County, Nebraska $ 144,292 $ 810 $ 526
Craig County, Oklahoma $ 144,279 $ 810 $ 566
Otero County, Colorado $ 144,274 $ 810 $ 545
Major County, Oklahoma $ 144,151 $ 809 $ 570
Hardin County, Ohio $ 143,860 $ 807 $ 543
Jasper County, Texas $ 143,830 $ 807 $ 562
Carroll County, Kentucky $ 143,819 $ 807 $ 549
Belmont County, Ohio $ 143,675 $ 806 $ 583
Comanche County, Texas $ 143,560 $ 806 $ 592
Parmer County, Texas $ 143,560 $ 806 $ 587
Burt County, Nebraska $ 143,533 $ 805 $ 521
Berrien County, Georgia $ 143,477 $ 805 $ 521
Chenango County, New York $ 143,374 $ 805 $ 531
Escambia County, Alabama $ 143,337 $ 804 $ 515
Tioga County, New York $ 143,174 $ 803 $ 586
Cumberland County, Kentucky $ 143,158 $ 803 $ 571
Crane County, Texas $ 143,155 $ 803 $ 475
Somerset County, Pennsylvania $ 143,052 $ 803 $ 686
Perry County, Mississippi $ 143,043 $ 803 $ 538
Monroe County, Iowa $ 143,008 $ 803 $ 562
Ogemaw County, Michigan $ 143,008 $ 803 $ 550
Pontotoc County, Mississippi $ 142,988 $ 802 $ 565
Weakley County, Tennessee $ 142,931 $ 802 $ 558
Pipestone County, Minnesota $ 142,884 $ 802 $ 518
Coshocton County, Ohio $ 142,855 $ 802 $ 543
Fountain County, Indiana $ 142,822 $ 801 $ 556
Douglas County, Illinois $ 142,812 $ 801 $ 583
Pierce County, Georgia $ 142,786 $ 801 $ 557
Johnson County, Arkansas $ 142,686 $ 801 $ 550
Baraga County, Michigan $ 142,608 $ 800 $ 576
Noble County, Ohio $ 142,479 $ 800 $ 542
Clearfield County, Pennsylvania $ 142,431 $ 799 $ 511
Polk County, Arkansas $ 142,422 $ 799 $ 530
Delaware County, Indiana $ 142,373 $ 799 $ 521
Bollinger County, Missouri $ 142,259 $ 798 $ 573
Grant Parish, Louisiana $ 142,253 $ 798 $ 588
Logan County, Nebraska $ 142,014 $ 797 $ 536
Franklin County, Alabama $ 142,013 $ 797 $ 526
Toombs County, Georgia $ 141,955 $ 797 $ 535
Seneca County, Ohio $ 141,851 $ 796 $ 557
Blaine County, Oklahoma $ 141,849 $ 796 $ 509
Pike County, Indiana $ 141,796 $ 796 $ 565
Anson County, North Carolina $ 141,786 $ 796 $ 581
Howard County, Arkansas $ 141,763 $ 796 $ 517
Chambers County, Alabama $ 141,748 $ 795 $ 530
Cherokee County, South Carolina $ 141,691 $ 795 $ 523
Kiowa County, Colorado $ 141,590 $ 795 $ 464
Taylor County, West Virginia $ 141,556 $ 794 $ 552
Oldham County, Texas $ 141,536 $ 794 $ 554
Howard County, Iowa $ 141,516 $ 794 $ 522
Humboldt County, Iowa $ 141,516 $ 794 $ 539
St. Martin Parish, Louisiana $ 141,486 $ 794 $ 645
Gadsden County, Florida $ 141,408 $ 794 $ 515
Titus County, Texas $ 141,401 $ 794 $ 533
Hyde County, South Dakota $ 141,324 $ 793 $ 540
Cameron County, Texas $ 141,243 $ 793 $ 619
Carroll County, Tennessee $ 141,212 $ 792 $ 554
Lewis County, West Virginia $ 141,202 $ 792 $ 516
Roosevelt County, New Mexico $ 141,083 $ 792 $ 550
Hancock County, Tennessee $ 141,069 $ 792 $ 569
Lake County, Tennessee $ 141,069 $ 792 $ 523
Hidalgo County, Texas $ 141,038 $ 791 $ 568
Van Wert County, Ohio $ 140,972 $ 791 $ 567
Breckinridge County, Kentucky $ 140,913 $ 791 $ 543
Spink County, South Dakota $ 140,910 $ 791 $ 463
Macon County, Missouri $ 140,885 $ 791 $ 535
Tyrrell County, North Carolina $ 140,769 $ 790 $ 605
Gratiot County, Michigan $ 140,744 $ 790 $ 520
Kittson County, Minnesota $ 140,721 $ 790 $ 493
Liberty County, Montana $ 140,720 $ 790 $ 587
Carter County, Kentucky $ 140,649 $ 789 $ 569
Chaves County, New Mexico $ 140,483 $ 788 $ 738
Van Buren County, Arkansas $ 140,446 $ 788 $ 540
Cass County, Iowa $ 140,397 $ 788 $ 529
Kossuth County, Iowa $ 140,397 $ 788 $ 540
Sequoyah County, Oklahoma $ 140,358 $ 788 $ 519
Hancock County, Kentucky $ 140,352 $ 788 $ 571
Alcorn County, Mississippi $ 140,292 $ 787 $ 532
Logan County, Arkansas $ 140,182 $ 787 $ 514
Columbia County, Arkansas $ 140,051 $ 786 $ 449
Williams County, Ohio $ 139,968 $ 785 $ 552
Worth County, Iowa $ 139,899 $ 785 $ 531
Jackson County, Ohio $ 139,843 $ 785 $ 540
Gentry County, Missouri $ 139,813 $ 785 $ 459
Perkins County, South Dakota $ 139,804 $ 785 $ 521
Chattahoochee County, Georgia $ 139,744 $ 784 $ 408
Dundy County, Nebraska $ 139,736 $ 784 $ 382
Frontier County, Nebraska $ 139,736 $ 784 $ 552
Clay County, Kansas $ 139,725 $ 784 $ 526
Smyth County, Virginia $ 139,708 $ 784 $ 514
Oscoda County, Michigan $ 139,679 $ 784 $ 516
Reagan County, Texas $ 139,647 $ 784 $ 525
Grant County, Indiana $ 139,617 $ 784 $ 610
Adair County, Iowa $ 139,526 $ 783 $ 548
Henry County, Indiana $ 139,488 $ 783 $ 526
Garvin County, Oklahoma $ 139,418 $ 782 $ 531
Pickens County, Alabama $ 139,231 $ 781 $ 511
Walworth County, South Dakota $ 139,114 $ 781 $ 501
Winston County, Alabama $ 139,098 $ 781 $ 446
Abbeville County, South Carolina $ 139,020 $ 780 $ 536
Mercer County, Illinois $ 139,007 $ 780 $ 527
Hansford County, Texas $ 138,838 $ 779 $ 594
Ward County, Texas $ 138,838 $ 779 $ 527
Potter County, Texas $ 138,699 $ 778 $ 571
Glascock County, Georgia $ 138,635 $ 778 $ 452
Arenac County, Michigan $ 138,614 $ 778 $ 525
Orleans County, New York $ 138,549 $ 778 $ 523
Monroe County, Kentucky $ 138,536 $ 777 $ 504
McPherson County, Nebraska $ 138,470 $ 777 $ 392
Orange County, Indiana $ 138,463 $ 777 $ 529
Ringgold County, Iowa $ 138,407 $ 777 $ 558
Atchison County, Kansas $ 138,371 $ 777 $ 542
Warren County, North Carolina $ 138,220 $ 776 $ 488
Jackson County, South Dakota $ 138,147 $ 775 $ 303
Webster County, Iowa $ 137,910 $ 774 $ 533
Palo Alto County, Iowa $ 137,785 $ 773 $ 530
Assumption Parish, Louisiana $ 137,607 $ 772 $ 562
Dallam County, Texas $ 137,488 $ 772 $ 507
Monroe County, Alabama $ 137,376 $ 771 $ 515
Lauderdale County, Tennessee $ 137,345 $ 771 $ 517
Franklin County, Arkansas $ 137,334 $ 771 $ 508
Screven County, Georgia $ 137,251 $ 770 $ 469
Talbot County, Georgia $ 137,251 $ 770 $ 541
Pike County, Missouri $ 137,135 $ 770 $ 514
Powell County, Kentucky $ 137,083 $ 769 $ 545
Haskell County, Kansas $ 137,017 $ 769 $ 480
Talladega County, Alabama $ 136,979 $ 769 $ 662
Livingston County, Illinois $ 136,971 $ 769 $ 552
Randolph County, West Virginia $ 136,955 $ 769 $ 558
Knox County, Indiana $ 136,924 $ 768 $ 506
Kiowa County, Kansas $ 136,894 $ 768 $ 661
Drew County, Arkansas $ 136,889 $ 768 $ 523
Clark County, Missouri $ 136,733 $ 767 $ 515
Uvalde County, Texas $ 136,679 $ 767 $ 550
Norman County, Minnesota $ 136,650 $ 767 $ 550
Benton County, Indiana $ 136,476 $ 766 $ 516
Johnson County, Nebraska $ 136,445 $ 766 $ 520
Loup County, Nebraska $ 136,445 $ 766 $ 408
Pope County, Illinois $ 136,375 $ 765 $ 555
Randolph County, Illinois $ 136,375 $ 765 $ 537
Oregon County, Missouri $ 136,331 $ 765 $ 525
Jones County, Mississippi $ 136,249 $ 765 $ 497
Jefferson County, Ohio $ 136,235 $ 765 $ 602
Colleton County, South Carolina $ 136,215 $ 764 $ 498
Hardeman County, Tennessee $ 136,200 $ 764 $ 536
